timestamp_ms,acc_x,acc_y,acc_z
0,0.954415,0.334105,9.703422
10,0.998723,0.374821,9.753717
20,1.075364,0.370031,9.744138
30,1.146017,0.318538,9.520203
40,-18.575771,10.771601,-12.900773
50,13.915064,-7.952662,33.297958
60,2.955454,-7.523954,25.439899
70,1.662144,-7.301218,20.719315
80,-0.793949,-0.882565,8.514295
90,2.371069,0.316143,5.726492
100,2.432142,1.601071,4.28948
110,1.857338,2.393822,3.572172
120,0.762814,2.718347,3.902684
130,-0.409548,2.454895,5.166058
140,-0.850232,0.924478,9.678274
150,-0.217947,-0.211959,11.60387
160,1.041834,-0.495769,12.695999
170,2.14474,-0.329315,12.652888
180,-1.878893,14.130616,-31.053825
190,0.773591,-6.697672,20.47143
200,0.35087,-8.685538,21.230652
210,2.160308,-8.669971,20.718117
220,1.071771,-3.793711,16.378342
230,1.883683,1.287323,8.198153
240,3.257227,2.032174,3.774551
250,2.617756,2.659669,3.428471
260,1.068179,3.00575,3.867957
270,-0.407153,2.628534,4.957691
280,-1.299298,1.944756,7.079678
290,-1.165177,-0.481399,11.861335
300,0.161664,-0.801134,12.866045
310,6.456973,8.143066,-14.586867
320,-0.299377,3.060835,8.762179
330,3.96256,-4.537364,18.484762
340,1.710044,-8.498727,19.96129
350,3.642825,-6.926397,19.830763
360,1.85614,-4.590055,17.377066
370,1.003513,2.584226,10.693763
380,2.71715,0.805924,4.946913
390,2.972219,1.209485,3.155438
400,1.590293,3.362607,2.845283
410,0.223934,3.545827,3.709885
420,-1.003513,3.3183,5.543273
430,-1.79866,2.082469,8.017328
440,-1.8753,0.275427,10.522519
450,0.748444,-1.326841,13.69592
460,1.864523,-0.662223,13.288767
470,2.555486,0.022753,11.777509
480,-5.993536,8.49753,-5.665419
490,7.358698,-3.760181,20.362457
500,1.246608,-8.267608,20.366049
510,1.125659,-5.932464,19.049986
520,-2.720742,-0.059875,11.669733
530,1.411864,-0.201182,7.476054
540,2.99617,1.268163,5.185217
550,2.300416,3.287164,3.297942
560,1.122067,3.579357,3.894302
570,0.029938,2.851271,5.603148
580,-0.66342,1.523232,8.22809
590,-0.881367,-0.143701,11.038646
600,0.94244,-1.404679,13.438456
610,1.883683,-0.838257,12.626543
620,5.877378,3.159031,1.234633
630,-1.18314,3.954177,6.464158
640,5.536088,-3.917055,19.945723
650,-0.813109,-7.145541,20.657043
660,0.032333,-4.648733,17.190254
670,-1.135239,-0.122146,9.832753
680,1.682501,0.89933,6.616242
690,2.719545,2.239343,4.58766
700,2.706372,3.05365,3.485951
710,0.87059,3.205734,4.476292
720,-0.251477,2.343527,6.612649
730,-0.916095,0.811912,9.231604
740,-0.741259,-0.602347,11.815829
750,0.148491,-1.349594,13.404925
760,2.129173,-0.500559,12.340339
770,-6.828201,11.297308,-27.311605
780,8.995694,-0.676593,18.967358
790,2.424957,-5.156477,19.612816
800,0.535287,-6.543194,18.90868
810,-2.76026,-3.046465,15.129339
820,-1.559158,-0.696951,9.176517
830,1.531615,0.640668,6.103707
840,2.48124,2.038162,4.138594
850,2.489623,3.171006,3.260819
860,0.950823,3.846401,4.484674
870,0.188009,2.502795,6.582712
880,-0.280217,0.465831,9.526191
890,-0.253872,-0.990341,12.390635
900,0.25028,-1.927991,13.840818
910,5.999524,5.230723,-13.967754
920,1.763932,1.76992,11.221865
930,6.99705,-3.252437,19.809208
940,1.25978,-6.304889,20.530107
950,1.332828,-7.537127,21.046234
960,-2.127975,-3.596122,9.390872
970,1.757944,0.273032,6.272556
980,2.410587,2.062112,4.374503
990,2.319577,3.37578,3.404521
1000,1.645378,3.982918,3.321892
1010,0.59636,3.62606,4.178112
1020,-0.571212,0.967588,8.711884
1030,-0.216749,-0.506547,11.433824
1040,0.511337,-1.404679,13.230088
1050,1.134042,-1.539998,13.555811
1060,-5.065466,10.06028,-23.52508
1070,1.949546,-5.455855,21.394711
1080,-0.020358,-8.909473,21.302502
1090,0.367636,-7.692803,19.040405
1100,-2.496808,-2.950664,11.639795
1110,1.501677,-1.023871,7.865244
1120,2.799778,2.962639,4.162544
1130,2.530338,4.014053,3.610492
1140,1.750759,4.402046,3.969745
1150,0.677791,3.720663,5.370831
1160,-0.179626,1.993854,7.696395
1170,-0.319735,-1.284928,12.458892
1180,0.410746,-1.636996,12.976216
1190,-7.879615,8.85319,-27.978619
1200,9.837543,0.34129,16.904049
1210,5.598359,-4.864285,22.941893
1220,1.179547,-8.941806,20.971989
1230,-0.110171,-3.547024,13.603711
1240,2.799778,-1.541195,8.698711
1250,2.805765,0.310155,5.773195
1260,2.885999,1.408272,4.488267
1270,2.569856,2.814148,4.257147
1280,0.240699,3.854784,5.354066
1290,-0.29339,2.675237,6.999445
1300,-0.523312,1.215472,8.953781
1310,-0.508942,-0.219144,10.574012
1320,-0.025148,-1.180745,11.703263
1330,0.372426,7.908355,-21.562363
1340,7.289242,2.252516,12.755875
1350,2.70757,-5.066664,22.923931
1360,-2.298021,-7.219787,21.453388
1370,-3.585344,-4.742139,15.808327
1380,2.871629,-0.244292,7.739506
1390,2.902764,1.830992,5.762417
1400,2.773433,2.992577,4.775669
1410,2.129173,3.37099,4.707411
1420,0.863405,3.167413,5.497767
1430,-0.31734,0.422721,9.481883
1440,0.049098,-0.737666,11.441009
1450,0.560435,-0.825084,11.926001
1460,1.156794,-0.657433,11.690091
1470,-0.523312,8.705896,-25.770411
