timestamp_ms,acc_x,acc_y,acc_z
0,0.374821,-1.312471,9.491463
10,0.373623,-1.282533,9.442365
20,0.376018,-1.299298,9.493857
30,0.378413,-1.302891,9.505833
40,0.390388,-1.293311,9.48787
50,0.395178,-1.306483,9.514215
60,0.404758,-1.286126,9.466315
70,0.401166,-1.295706,9.484278
80,0.384401,-1.290916,9.53577
90,0.392783,-1.293311,9.433982
100,0.407153,-1.281335,9.559721
110,0.422721,-1.299298,9.481883
120,0.417931,-1.287323,9.542955
130,0.435894,-1.298101,9.522598
140,0.416733,-1.304088,9.474698
150,0.410746,-1.299298,9.538166
160,0.398771,-1.306483,9.496253
170,0.408351,-1.295706,9.478291
180,0.393981,-1.284928,9.520203
190,0.398771,-1.290916,9.492661
200,0.397573,-1.283731,9.523795
210,0.402363,-1.290916,9.484278
220,0.404758,-1.286126,9.504636
230,0.395178,-1.298101,9.498648
240,0.385598,-1.308878,9.46392
250,0.382006,-1.293311,9.509425
260,0.389191,-1.298101,9.503438
270,0.402363,-1.293311,9.529783
280,0.399968,-1.283731,9.50224
290,0.401166,-1.290916,9.490265
300,0.410746,-1.289718,9.48308
310,0.411943,-1.301693,9.492661
320,0.405956,-1.294508,9.499846
330,0.404758,-1.305286,9.481883
340,0.402363,-1.298101,9.490265
350,0.397573,-1.293311,9.510623
360,0.409548,-1.292113,9.497451
370,0.402363,-1.299298,9.50703
380,0.405956,-1.289718,9.493857
390,0.395178,-1.290916,9.514215
400,0.417931,-1.294508,9.505833
410,0.407153,-1.290916,9.505833
420,0.408351,-1.298101,9.478291
430,0.397573,-1.293311,9.497451
440,0.405956,-1.284928,9.511821
450,0.402363,-1.290916,9.499846
460,0.399968,-1.283731,9.504636
470,0.399968,-1.290916,9.480685
480,0.387993,-1.289718,9.50224
490,0.403561,-1.296903,9.490265
500,0.404758,-1.296903,9.491463
510,0.408351,-1.299298,9.509425
520,0.401166,-1.301693,9.505833
530,0.416733,-1.293311,9.499846
540,0.408351,-1.305286,9.489068
550,0.405956,-1.302891,9.491463
560,0.401166,-1.304088,9.496253
570,0.403561,-1.294508,9.501043
580,0.403561,-1.295706,9.511821
590,0.405956,-1.290916,9.508228
600,0.415536,-1.282533,9.498648
610,0.414338,-1.294508,9.499846
620,0.413141,-1.289718,9.495055
630,0.413141,-1.299298,9.50224
640,0.402363,-1.302891,9.493857
650,0.392783,-1.299298,9.501043
660,0.393981,-1.299298,9.497451
670,0.391586,-1.301693,9.486672
680,0.387993,-1.292113,9.48308
690,0.385598,-1.283731,9.493857
700,0.392783,-1.283731,9.50703
710,0.396376,-1.290916,9.513018
720,0.407153,-1.293311,9.496253
730,0.408351,-1.294508,9.495055
740,0.405956,-1.287323,9.497451
750,0.416733,-1.292113,9.510623
760,0.409548,-1.290916,9.492661
770,0.419128,-1.289718,9.510623
780,0.405956,-1.296903,9.505833
790,0.411943,-1.301693,9.498648
800,0.404758,-1.298101,9.50703
810,0.405956,-1.293311,9.501043
820,0.415536,-1.298101,9.514215
830,0.407153,-1.289718,9.508228
840,0.405956,-1.294508,9.491463
850,0.395178,-1.298101,9.503438
860,0.384401,-1.300496,9.499846
870,0.387993,-1.293311,9.489068
880,0.386796,-1.289718,9.489068
890,0.391586,-1.288521,9.486672
900,0.392783,-1.289718,9.481883
910,0.398771,-1.292113,9.493857
920,0.405956,-1.298101,9.498648
930,0.397573,-1.306483,9.495055
940,0.408351,-1.298101,9.48308
950,0.413141,-1.306483,9.496253
960,0.414338,-1.294508,9.505833
970,0.404758,-1.298101,9.510623
980,0.422721,-1.294508,9.505833
990,0.415536,-1.301693,9.514215
1000,0.404758,-1.287323,9.510623
1010,0.416733,-1.292113,9.495055
1020,0.414338,-1.292113,9.498648
