timestamp_ms,acc_x,acc_y,acc_z
0,2.523153,10.906919,-39.054386
10,3.450026,-5.825885,25.273445
20,-7.31439,-5.127737,25.977581
30,-8.163424,-5.40556,20.354074
40,0.431104,-5.508545,19.5721
50,3.130291,-2.446512,13.242064
60,5.257068,-0.398771,7.488029
70,4.993616,1.2023,4.57329
80,3.459606,1.978286,2.895579
90,0.035925,2.529141,2.321971
100,-1.180745,2.379452,3.050057
110,-1.975891,1.751957,4.33738
120,-2.321971,0.552052,6.262976
130,-2.319577,-0.781974,8.558602
140,-2.265689,-2.421365,13.201348
150,-0.568817,-1.426234,14.112653
160,-0.168849,1.2023,-14.752124
170,6.433022,-6.67492,28.737841
180,-6.353987,-4.90979,23.911877
190,-5.391189,-6.40069,23.052065
200,-0.214354,-4.300258,14.726975
210,2.606979,-1.786685,8.741821
220,4.307443,0.538879,5.252278
230,4.193679,1.906436,3.118315
240,3.115921,2.4046,2.002236
250,0.03353,2.962639,2.086062
260,-1.124462,2.668052,3.099155
270,-1.815425,1.81782,4.725374
280,-1.981879,0.263452,7.06411
290,-2.078877,-1.239423,10.054293
300,13.043277,9.390872,-22.071304
310,6.803053,-5.744454,18.931433
320,-4.182902,-6.310877,28.761791
330,-6.928792,-6.456973,24.912994
340,-2.265689,-6.444998,22.908363
350,1.324446,-2.800976,10.383608
360,3.536247,-0.183219,6.536008
370,4.257147,1.634601,4.169729
380,3.566184,2.341132,2.694397
390,2.253713,2.483635,2.046544
400,-0.483794,2.76026,2.937492
410,-1.523232,2.284849,4.290678
420,-1.947151,1.143622,6.259384
430,-1.953138,-0.413141,8.776549
440,-1.989064,-1.472937,11.736794
450,1.114882,0.30297,11.53681
460,1.323248,-7.959848,33.670383
470,-7.750284,-5.864205,25.105793
480,-2.820136,-6.300099,23.634054
490,0.523312,-6.423443,18.810484
500,2.420167,-4.454737,12.293635
510,4.835545,0.934058,4.946913
520,3.842809,2.082469,3.017725
530,2.369872,2.275269,2.081272
540,0.852627,2.468068,2.059717
550,-0.499362,2.641707,2.700385
560,-2.47645,1.459764,5.526508
570,-2.591411,0.280217,7.749086
580,-1.847758,-0.608335,10.511742
590,-4.888235,2.375859,-18.62966
600,4.715794,-8.650811,32.145954
610,-3.548222,-6.418653,24.319029
620,-0.01916,-8.414902,18.749411
630,2.818938,-3.525469,13.216916
640,5.1457,-0.490979,9.166938
650,5.516928,0.589175,6.225853
660,2.165098,1.76992,3.354225
670,0.444276,1.978286,3.247647
680,-0.744851,1.900448,3.718268
690,-1.780697,1.592688,4.727769
700,-2.548301,0.972378,6.055807
710,-2.525548,-0.719703,9.630374
720,0.354463,0.910107,8.20893
730,-2.036964,-2.270479,9.008866
