timestamp_ms,acc_x,acc_y,acc_z
0,0.017963,0.167651,9.611214
10,0.010778,0.208367,9.595646
20,0.020358,0.225132,9.601634
30,0.025148,0.276625,9.621991
40,0.015568,0.252675,9.592053
50,0.008383,0.185614,9.590857
60,0.022753,0.141306,9.583671
70,0.010778,0.096998,9.578881
80,0.027543,0.117356,9.598042
90,0.017963,0.172441,9.598042
100,0.01916,0.232317,9.594449
110,0.013173,0.220342,9.590857
120,0.008383,0.220342,9.592053
130,0.02395,0.184417,9.606423
140,0.016765,0.140109,9.596844
150,0.01437,0.140109,9.587264
160,0.016765,0.137714,9.587264
170,0.011975,0.153281,9.592053
180,0.010778,0.213157,9.604029
190,0.007185,0.201182,9.592053
200,0.011975,0.185614,9.590857
210,0.021555,0.173639,9.605227
220,0.027543,0.177231,9.605227
230,0.015568,0.179626,9.588461
240,0.01437,0.178429,9.598042
250,0.015568,0.184417,9.589659
260,0.011975,0.188009,9.581276
270,0.011975,0.176034,9.582474
280,0.020358,0.180824,9.595646
290,0.01437,0.172441,9.586066
300,0.015568,0.185614,9.594449
310,0.01916,0.186812,9.604029
320,0.01437,0.192799,9.608819
330,0.017963,0.195194,9.600436
340,0.008383,0.172441,9.586066
350,0.01916,0.178429,9.590857
360,0.021555,0.167651,9.590857
370,0.021555,0.174836,9.590857
380,0.015568,0.195194,9.596844
390,0.016765,0.196392,9.605227
400,0.015568,0.195194,9.616004
410,0.02395,0.177231,9.599238
420,0.01916,0.160466,9.598042
430,0.010778,0.164059,9.589659
440,0.016765,0.160466,9.589659
450,0.01916,0.172441,9.593251
460,0.010778,0.173639,9.587264
470,0.010778,0.199984,9.596844
480,0.017963,0.216749,9.602831
490,0.025148,0.207169,9.602831
500,0.007185,0.184417,9.605227
510,0.015568,0.153281,9.599238
520,0.017963,0.136516,9.589659
530,0.016765,0.153281,9.598042
540,0.011975,0.219144,9.599238
550,0.00958,0.237107,9.588461
560,0.005988,0.226329,9.589659
570,0.00958,0.198787,9.604029
580,0.00958,0.159269,9.602831
590,0.013173,0.126936,9.594449
600,0.016765,0.149689,9.601634
610,0.011975,0.184417,9.588461
620,0.01916,0.202379,9.584868
630,0.007185,0.208367,9.583671
640,0.002395,0.205972,9.599238
650,0.013173,0.171244,9.592053
