timestamp_ms,acc_x,acc_y,acc_z
0,1.057401,0.692161,9.414823
10,1.074166,0.688568,9.432785
20,1.051414,0.671803,9.462723
30,1.063389,0.673001,9.4735
40,1.047821,0.677791,9.48787
50,1.050216,0.694556,9.481883
60,1.020278,0.690963,9.520203
70,0.9616,0.667013,9.580078
80,-3.526666,7.737111,-29.002491
90,3.757786,-0.595162,25.613537
100,-0.758024,-3.881129,14.050383
110,1.019081,-1.912423,11.364368
120,1.629811,-0.813109,10.906919
130,0.792751,-1.043031,12.242143
140,1.112487,-3.576962,13.730647
150,2.75547,1.80824,6.849756
160,1.704057,2.888394,5.512138
170,0.628693,3.542234,5.170847
180,-0.316143,3.199746,5.579198
190,-0.36045,1.807042,6.968309
200,-0.041913,6.380332,-3.35183
210,-2.059717,0.498164,9.030421
220,1.312471,-5.281018,21.107307
230,0.496967,-3.729046,18.284777
240,1.88009,-2.434537,15.165264
250,2.72194,-0.667013,12.986994
260,2.678829,1.52922,6.649772
270,1.460962,2.068099,5.101392
280,-5.398374,6.599477,-9.902208
290,2.13037,-0.87538,17.137564
300,0.034728,-3.888314,17.039368
310,-0.192799,-0.441881,11.498489
320,1.336421,0.828677,10.168056
330,2.348317,1.336421,9.684262
340,2.913541,2.10163,7.690408
350,2.123185,1.52922,7.416178
360,-0.296982,0.050295,8.717872
370,-0.361648,-0.100591,9.080717
380,-4.490662,11.282937,-18.641636
390,3.155438,-4.651128,20.786375
400,0.934058,-4.318221,19.878662
410,2.517166,-2.104025,14.659915
420,2.669249,-1.076561,12.907958
430,1.141227,-0.839454,11.649376
440,0.86101,-0.210762,9.675879
450,2.883604,1.426234,6.570736
460,1.664539,3.156636,4.732559
470,-0.487386,2.933899,5.218748
480,0.308958,5.763615,-8.861572
490,1.280138,0.518522,15.548468
500,-0.067061,-3.642825,18.802101
510,-1.453777,-3.9913,13.851596
520,0.554447,-0.484991,12.255316
530,2.77463,1.629811,9.383687
540,3.482358,2.38544,7.30002
550,2.398612,2.227368,6.322852
560,1.871708,2.312392,5.009183
570,1.1544,-5.830675,21.27496
580,-1.295706,-5.073849,19.344574
590,-0.458646,-3.171006,15.053896
600,2.195035,-1.039438,13.170213
610,3.163821,0.528102,11.802657
620,1.756747,1.034649,8.735834
630,1.962719,1.238225,6.935977
640,0.614323,1.675316,6.343209
650,4.829557,7.479646,-6.441405
660,-3.185376,4.702621,4.669091
670,-1.076561,-4.097878,16.51845
680,-0.337698,-2.932702,12.959452
690,1.124462,-1.179547,10.98835
700,1.712439,-0.174836,10.672208
710,1.833387,-0.664618,11.772719
720,1.911226,1.419049,8.111932
730,1.033451,2.001039,7.005433
740,0.25028,2.132765,6.587502
750,0.280217,1.80345,6.69887
760,-3.784131,10.293795,-16.427439
770,2.848876,-5.115762,18.960173
780,-0.295785,-3.812871,15.687379
790,2.045347,-1.676514,13.170213
800,2.513573,0.201182,11.751163
810,1.435814,0.397573,10.650652
820,0.680186,-0.428709,10.203981
