timestamp_ms,acc_x,acc_y,acc_z
0,0.156874,-0.058678,9.611214
10,0.156874,-0.03353,9.605227
20,0.155676,-0.034728,9.618399
30,0.171244,-0.045505,9.624387
40,0.148491,-0.032333,9.607621
50,0.165256,-0.032333,9.605227
60,0.170046,-0.032333,9.599238
70,0.165256,-0.029938,9.612411
80,0.172441,-0.032333,9.620794
90,0.171244,-0.031135,9.602831
100,0.176034,-0.01916,9.593251
110,0.177231,-0.03353,9.600436
120,0.178429,-0.027543,9.618399
130,0.154479,-0.035925,9.606423
140,0.166454,-0.037123,9.606423
150,0.162861,-0.037123,9.610016
160,0.153281,-0.029938,9.606423
170,0.150886,-0.034728,9.619596
180,0.150886,-0.021555,9.592053
190,0.160466,-0.020358,9.589659
200,0.162861,-0.02395,9.600436
210,0.170046,-0.022753,9.587264
220,0.161664,-0.029938,9.599238
230,0.165256,-0.044308,9.613608
240,0.165256,-0.044308,9.602831
250,0.168849,-0.035925,9.610016
260,0.166454,-0.029938,9.594449
270,0.172441,-0.027543,9.574091
280,0.165256,-0.027543,9.612411
290,0.165256,-0.02874,9.605227
300,0.162861,-0.031135,9.614806
310,0.164059,-0.041913,9.602831
320,0.162861,-0.037123,9.594449
330,0.158071,-0.035925,9.593251
340,0.160466,-0.032333,9.602831
350,0.162861,-0.037123,9.605227
360,0.171244,-0.034728,9.613608
370,0.166454,-0.039518,9.608819
380,0.172441,-0.032333,9.600436
390,0.172441,-0.035925,9.606423
400,0.171244,-0.026345,9.602831
410,0.179626,-0.035925,9.612411
420,0.173639,-0.025148,9.613608
430,0.164059,-0.022753,9.607621
440,0.146096,-0.04311,9.605227
450,0.159269,-0.029938,9.604029
460,0.159269,-0.03353,9.594449
470,0.147294,-0.026345,9.601634
480,0.153281,-0.027543,9.605227
490,0.159269,-0.034728,9.601634
500,0.159269,-0.029938,9.594449
510,0.166454,-0.034728,9.604029
520,0.158071,-0.039518,9.618399
530,0.162861,-0.037123,9.608819
