timestamp_ms,acc_x,acc_y,acc_z
0,0.00958,0.154479,9.588461
10,0.00479,0.174836,9.604029
20,0.025148,0.171244,9.612411
30,0.035925,0.185614,9.621991
40,0.022753,0.267045,9.610016
50,0.010778,0.199984,9.606423
60,0.003593,0.174836,9.587264
70,0.003593,0.106578,9.574091
80,0.03353,0.098196,9.602831
90,0.029938,0.166454,9.592053
100,0.021555,0.215552,9.596844
110,0.007185,0.238304,9.598042
120,0.00479,0.226329,9.592053
130,0.00958,0.195194,9.604029
140,0.017963,0.156874,9.599238
150,0.013173,0.146096,9.610016
160,0.020358,0.147294,9.599238
170,0.01916,0.182021,9.587264
180,0.011975,0.210762,9.593251
190,0.011975,0.222737,9.590857
200,0.015568,0.199984,9.588461
210,0.01437,0.161664,9.593251
220,0.016765,0.150886,9.590857
230,0.016765,0.138911,9.600436
240,0.016765,0.149689,9.598042
250,0.017963,0.174836,9.602831
260,0.005988,0.211959,9.598042
270,0.00958,0.203577,9.586066
280,0.020358,0.158071,9.594449
290,0.021555,0.140109,9.598042
300,0.022753,0.178429,9.599238
310,0.022753,0.239502,9.595646
320,0.013173,0.243094,9.584868
330,0.00958,0.208367,9.586066
340,0.021555,0.190404,9.598042
350,0.013173,0.158071,9.600436
360,0.026345,0.129331,9.602831
370,0.022753,0.144899,9.589659
380,0.021555,0.167651,9.581276
390,0.01916,0.210762,9.588461
400,0.020358,0.220342,9.594449
410,0.017963,0.210762,9.599238
420,0.021555,0.180824,9.599238
430,0.011975,0.144899,9.587264
440,0.016765,0.135319,9.606423
450,0.01916,0.146096,9.594449
460,0.026345,0.174836,9.595646
470,0.022753,0.207169,9.588461
480,0.01916,0.215552,9.600436
490,0.010778,0.185614,9.604029
500,0.013173,0.171244,9.583671
510,0.011975,0.155676,9.586066
520,0.013173,0.174836,9.601634
530,0.021555,0.182021,9.596844
540,0.01437,0.186812,9.588461
550,0.015568,0.190404,9.594449
560,0.013173,0.199984,9.599238
570,0.016765,0.189207,9.587264
580,0.017963,0.166454,9.598042
590,0.027543,0.154479,9.595646
600,0.01437,0.161664,9.607621
610,0.013173,0.182021,9.599238
620,0.01437,0.193997,9.593251
630,0.020358,0.204774,9.593251
640,0.00958,0.192799,9.593251
650,0.010778,0.176034,9.587264
660,0.010778,0.176034,9.595646
670,0.011975,0.161664,9.589659
680,0.01916,0.176034,9.590857
690,0.008383,0.170046,9.593251
700,0.011975,0.143701,9.583671
710,0.011975,0.118553,9.592053
720,0.029938,0.227527,9.607621
730,0.029938,0.265847,9.592053
740,0.008383,0.251477,9.593251
750,0.021555,0.238304,9.593251
760,0.011975,0.196392,9.592053
770,0.013173,0.147294,9.598042
780,0.020358,0.119751,9.590857
