timestamp_ms,acc_x,acc_y,acc_z
0,3.701503,6.132448,-8.515492
10,0.091011,-1.416654,19.830763
20,1.438209,-4.664301,14.153369
30,2.272874,-3.246449,13.515096
40,1.563948,-3.185376,14.73416
50,-1.602268,8.56459,-12.20502
60,2.008224,2.480043,7.383845
70,2.086062,-2.687212,13.555811
80,1.440604,-2.417772,13.368999
90,1.52922,-1.990261,13.665982
100,1.652564,-0.122146,13.32589
110,4.048781,2.290836,10.429113
120,1.201102,0.992736,5.613926
130,0.005988,1.349594,5.248685
140,-0.299377,1.671724,5.810318
150,-0.253872,1.706452,6.847361
160,0.413141,1.049019,8.281978
170,3.848797,1.098117,17.792601
180,-2.727927,-6.526429,20.112177
190,0.33171,-5.387597,15.391594
200,2.511178,-3.535049,13.794116
210,-0.450264,3.791316,-4.374503
220,0.050295,-0.464634,13.39295
230,4.156557,-0.984353,10.92608
240,2.792593,-0.968785,10.08423
250,1.405877,-1.004711,10.378818
260,0.761616,-1.159189,11.82062
270,1.2502,0.930465,11.942765
280,2.378254,1.260978,6.510861
290,0.837059,1.53401,5.497767
300,0.008383,1.825005,5.545668
310,0.029938,1.719624,6.461763
320,0.598755,1.015488,8.010143
330,4.136199,4.980443,-6.124065
340,0.690963,-0.294587,17.11002
350,-2.274071,-5.743257,18.829645
360,0.267045,-5.11696,15.695761
370,1.253793,-4.140989,15.541283
380,2.806963,2.099235,9.645942
390,3.441643,0.700543,13.295952
400,1.51006,-2.277664,12.47446
410,1.716032,-1.967509,12.178675
420,1.907633,-1.326841,12.26729
430,2.16869,-0.845442,11.99785
440,3.767366,1.209485,9.041199
450,2.472858,1.217867,7.00184
460,0.874182,1.512455,5.946834
470,0.017963,1.735192,5.824688
480,-0.398771,1.835783,-14.28749
490,3.121908,3.065625,10.751244
500,-4.439169,-6.685697,22.144352
510,-1.720822,-6.245014,16.664547
520,2.222578,-4.252357,13.927039
530,2.192641,-2.998564,14.528189
540,-0.493374,6.617439,-11.817027
550,3.404521,3.818859,8.544232
560,3.198549,0.168849,13.909077
570,1.657354,-3.123106,14.021643
580,2.562671,-2.309996,13.294754
590,1.823807,-1.890868,13.471986
600,1.175955,0.35087,11.936778
610,2.465673,0.659828,8.264015
620,2.245331,1.092129,6.120473
630,1.138832,2.020199,5.049899
640,2.301614,12.693604,-9.574091
650,3.075205,5.709727,2.004632
660,-3.353028,-6.133645,22.819748
670,-2.426155,-6.11209,16.369959
680,1.645378,-3.9434,12.470867
690,2.47645,-3.153043,15.476617
700,2.743495,-0.785566,14.682668
710,3.723058,2.748285,8.164622
720,1.555565,3.787724,-11.491304
730,0.868195,3.081193,9.323812
740,-0.067061,-3.321892,15.131734
750,1.57233,-2.222578,14.646743
760,2.082469,-0.270637,12.924724
770,3.220104,1.189127,9.225616
780,2.13516,1.152004,6.780301
790,1.114882,1.518442,5.704937
800,0.603545,1.525627,6.750363
810,2.988985,6.898854,1.219065
820,4.883445,4.027225,-0.113763
830,-3.200944,-5.704937,24.11665
840,-3.341052,-7.884405,19.532583
850,1.110092,-3.200944,14.218034
860,1.683699,1.219065,9.530981
870,4.00088,5.853428,-9.346564
880,2.797383,3.964955,5.378016
890,0.390388,0.110171,13.66239
900,0.62031,-0.992736,11.266172
910,0.477806,-0.079036,11.965518
920,1.81303,0.803529,11.867322
930,3.520679,1.743574,9.280701
940,2.459685,1.026266,7.436536
950,0.64426,0.477806,7.349118
960,0.465831,0.520917,8.293953
970,0.523312,0.441881,9.169333
980,3.39973,7.311995,0.936453
990,5.49178,2.131567,2.692002
1000,-3.046465,-7.163504,19.27392
1010,1.694476,-5.175637,15.815512
1020,2.142345,-1.7795,13.406122
1030,2.666854,1.781895,8.947793
1040,3.64522,2.689607,6.127658
1050,1.580713,4.719386,-1.045426
1060,-0.320933,1.246608,4.233197
1070,-0.58678,1.157992,7.115603
1080,-0.256267,-0.214354,12.269686
1090,0.192799,-2.567461,17.729134
1100,2.075284,-3.821254,18.155447
1110,4.495452,0.275427,10.735676
1120,2.703977,0.403561,7.956255
