timestamp_ms,acc_x,acc_y,acc_z
0,0.01916,0.265847,9.605227
10,0.002395,0.252675,9.602831
20,0.013173,0.222737,9.598042
30,0.02395,0.152084,9.612411
40,0.016765,0.129331,9.605227
50,0.021555,0.118553,9.588461
60,0.007185,0.123344,9.589659
70,0.017963,0.143701,9.580078
80,0.022753,0.220342,9.601634
90,0.016765,0.234712,9.599238
100,0.016765,0.252675,9.599238
110,0.008383,0.228724,9.584868
120,0.015568,0.174836,9.583671
130,0.015568,0.113763,9.586066
140,0.032333,0.124541,9.594449
150,0.017963,0.153281,9.590857
160,0.016765,0.205972,9.594449
170,0.015568,0.217947,9.598042
180,0.01437,0.202379,9.590857
190,0.016765,0.164059,9.588461
200,0.00958,0.154479,9.596844
210,0.016765,0.147294,9.588461
220,0.015568,0.146096,9.581276
230,0.020358,0.184417,9.589659
240,0.01437,0.208367,9.595646
250,0.017963,0.227527,9.602831
260,0.016765,0.223934,9.600436
270,0.010778,0.196392,9.595646
280,0.01916,0.156874,9.602831
290,0.022753,0.158071,9.602831
300,0.011975,0.168849,9.589659
310,0.007185,0.168849,9.586066
320,0.015568,0.172441,9.588461
330,0.016765,0.189207,9.599238
340,0.01437,0.197589,9.596844
350,0.01437,0.208367,9.599238
360,0.016765,0.192799,9.601634
370,0.01437,0.180824,9.595646
380,0.01437,0.171244,9.594449
390,0.013173,0.160466,9.593251
400,0.020358,0.173639,9.589659
410,0.022753,0.174836,9.593251
420,0.015568,0.186812,9.587264
430,-0.002395,0.162861,9.577683
440,0.055085,0.176034,9.616004
450,0.016765,0.214354,9.621991
460,0.046703,0.273032,9.620794
470,0.005988,0.238304,9.612411
480,0.00479,0.232317,9.602831
490,0.017963,0.131726,9.592053
500,0.026345,0.112566,9.596844
510,0.016765,0.136516,9.590857
520,0.016765,0.134121,9.584868
530,0.020358,0.188009,9.584868
540,0.010778,0.216749,9.596844
550,0.020358,0.204774,9.605227
560,0.01916,0.215552,9.617202
570,0.015568,0.189207,9.599238
580,0.017963,0.161664,9.598042
590,0.027543,0.156874,9.588461
600,0.026345,0.153281,9.593251
610,0.021555,0.172441,9.590857
620,0.010778,0.201182,9.601634
630,0.011975,0.217947,9.602831
640,0.010778,0.205972,9.602831
650,0.013173,0.168849,9.593251
660,0.008383,0.162861,9.595646
670,0.016765,0.176034,9.599238
680,0.016765,0.156874,9.587264
690,0.011975,0.144899,9.589659
700,0.008383,0.174836,9.594449
710,0.013173,0.207169,9.589659
720,0.013173,0.232317,9.589659
730,0.017963,0.232317,9.604029
740,0.02395,0.195194,9.599238
750,0.025148,0.138911,9.607621
