timestamp_ms,acc_x,acc_y,acc_z
0,0.154479,-0.032333,9.623189
10,0.162861,-0.010778,9.619596
20,0.154479,-0.034728,9.611214
30,0.160466,-0.045505,9.605227
40,0.158071,-0.046703,9.601634
50,0.170046,-0.041913,9.612411
60,0.158071,-0.03353,9.605227
70,0.177231,-0.032333,9.588461
80,0.183219,-0.034728,9.625584
90,0.178429,-0.037123,9.621991
100,0.177231,-0.022753,9.602831
110,0.168849,-0.029938,9.599238
120,0.162861,-0.02874,9.617202
130,0.149689,-0.02874,9.630374
140,0.156874,-0.026345,9.605227
150,0.144899,-0.017963,9.578881
160,0.148491,-0.020358,9.568104
170,0.144899,-0.025148,9.584868
180,0.148491,-0.021555,9.614806
190,0.154479,-0.025148,9.623189
200,0.150886,-0.03353,9.620794
210,0.170046,-0.027543,9.610016
220,0.167651,-0.02395,9.596844
230,0.165256,-0.041913,9.619596
240,0.171244,-0.045505,9.600436
250,0.167651,-0.039518,9.604029
260,0.172441,-0.044308,9.612411
270,0.171244,-0.040715,9.605227
280,0.167651,-0.021555,9.614806
290,0.153281,-0.01916,9.607621
300,0.162861,-0.020358,9.604029
310,0.150886,-0.017963,9.598042
320,0.150886,-0.016765,9.593251
330,0.147294,-0.026345,9.611214
340,0.148491,-0.029938,9.599238
350,0.152084,-0.022753,9.596844
360,0.158071,-0.01916,9.601634
370,0.153281,-0.03353,9.606423
380,0.178429,-0.034728,9.610016
390,0.173639,-0.03832,9.614806
400,0.167651,-0.039518,9.613608
410,0.177231,-0.045505,9.619596
420,0.168849,-0.03832,9.620794
430,0.159269,-0.03832,9.618399
440,0.162861,-0.029938,9.617202
450,0.158071,-0.022753,9.611214
460,0.161664,-0.031135,9.594449
470,0.159269,-0.027543,9.612411
480,0.161664,-0.031135,9.608819
490,0.155676,-0.031135,9.607621
500,0.161664,-0.03353,9.608819
510,0.153281,-0.027543,9.616004
520,0.156874,-0.02395,9.608819
530,0.171244,-0.029938,9.618399
540,0.167651,-0.025148,9.604029
550,0.168849,-0.02395,9.598042
560,0.167651,-0.022753,9.613608
570,0.177231,-0.02395,9.613608
580,0.166454,-0.025148,9.607621
590,0.160466,-0.032333,9.600436
600,0.162861,-0.031135,9.610016
610,0.170046,-0.032333,9.607621
620,0.165256,-0.029938,9.614806
630,0.171244,-0.025148,9.617202
640,0.159269,-0.02395,9.608819
650,0.164059,-0.02874,9.610016
660,0.162861,-0.037123,9.612411
670,0.170046,-0.03353,9.612411
680,0.159269,-0.022753,9.618399
690,0.171244,-0.029938,9.616004
700,0.162861,-0.031135,9.616004
710,0.174836,-0.02874,9.614806
720,0.159269,-0.02874,9.600436
730,0.166454,-0.029938,9.598042
740,0.158071,-0.03353,9.604029
750,0.167651,-0.026345,9.605227
760,0.160466,-0.026345,9.604029
770,0.167651,-0.029938,9.606423
780,0.161664,-0.01916,9.617202
790,0.161664,-0.022753,9.593251
800,0.154479,-0.025148,9.604029
810,0.159269,-0.02395,9.604029
820,0.162861,-0.031135,9.606423
830,0.170046,-0.032333,9.608819
840,0.174836,-0.040715,9.605227
850,0.171244,-0.03353,9.602831
860,0.170046,-0.029938,9.606423
870,0.165256,-0.03353,9.616004
880,0.158071,-0.034728,9.602831
890,0.170046,-0.037123,9.600436
900,0.166454,-0.040715,9.616004
910,0.159269,-0.039518,9.611214
920,0.168849,-0.032333,9.605227
930,0.165256,-0.026345,9.600436
940,0.172441,-0.02395,9.601634
950,0.161664,-0.027543,9.594449
960,0.165256,-0.032333,9.605227
970,0.165256,-0.035925,9.613608
980,0.170046,-0.02874,9.608819
990,0.161664,-0.031135,9.612411
1000,0.165256,-0.021555,9.602831
1010,0.166454,-0.035925,9.612411
1020,0.171244,-0.03832,9.611214
1030,0.174836,-0.03832,9.613608
1040,0.173639,-0.035925,9.605227
1050,0.167651,-0.029938,9.617202
1060,0.164059,-0.022753,9.621991
1070,0.162861,-0.029938,9.623189
1080,0.167651,-0.031135,9.610016
1090,0.158071,-0.032333,9.608819
1100,0.154479,-0.031135,9.611214
1110,0.149689,-0.03832,9.601634
1120,0.158071,-0.037123,9.610016
1130,0.159269,-0.022753,9.607621
1140,0.168849,-0.03832,9.608819
1150,0.161664,-0.01437,9.611214
1160,0.167651,-0.02874,9.599238
1170,0.167651,-0.01916,9.599238
1180,0.170046,-0.027543,9.598042
1190,0.171244,-0.040715,9.607621
1200,0.168849,-0.02874,9.614806
1210,0.176034,-0.020358,9.606423
1220,0.176034,-0.02874,9.601634
1230,0.156874,-0.02874,9.605227
1240,0.165256,-0.029938,9.605227
1250,0.156874,-0.029938,9.604029
1260,0.148491,-0.03832,9.607621
1270,0.155676,-0.037123,9.613608
1280,0.149689,-0.04311,9.608819
1290,0.150886,-0.03832,9.616004
1300,0.161664,-0.034728,9.613608
1310,0.159269,-0.029938,9.594449
1320,0.176034,-0.026345,9.612411
1330,0.166454,-0.032333,9.623189
1340,0.168849,-0.026345,9.612411
1350,0.161664,-0.029938,9.606423
1360,0.165256,-0.027543,9.606423
1370,0.171244,-0.027543,9.619596
1380,0.161664,-0.031135,9.610016
1390,0.153281,-0.031135,9.607621
1400,0.156874,-0.026345,9.588461
1410,0.162861,-0.027543,9.607621
1420,0.160466,-0.037123,9.614806
1430,0.156874,-0.035925,9.618399
1440,0.168849,-0.029938,9.614806
1450,0.165256,-0.025148,9.613608
1460,0.162861,-0.027543,9.612411
1470,0.167651,-0.032333,9.606423
1480,0.168849,-0.031135,9.604029
1490,0.149689,-0.031135,9.617202
1500,0.166454,-0.031135,9.608819
1510,0.167651,-0.034728,9.612411
1520,0.167651,-0.032333,9.605227
1530,0.165256,-0.02874,9.601634
1540,0.162861,-0.031135,9.607621
1550,0.155676,-0.021555,9.608819
1560,0.150886,-0.025148,9.601634
1570,0.162861,-0.02874,9.606423
1580,0.156874,-0.03353,9.604029
1590,0.161664,-0.027543,9.608819
1600,0.166454,-0.02874,9.601634
1610,0.171244,-0.02395,9.606423
1620,0.167651,-0.026345,9.612411
1630,0.164059,-0.029938,9.605227
1640,0.166454,-0.035925,9.607621
1650,0.166454,-0.037123,9.607621
1660,0.165256,-0.037123,9.613608
1670,0.158071,-0.029938,9.607621
1680,0.166454,-0.02395,9.599238
1690,0.152084,-0.029938,9.605227
1700,0.153281,-0.031135,9.606423
1710,0.153281,-0.029938,9.604029
1720,0.156874,-0.032333,9.610016
1730,0.159269,-0.032333,9.608819
1740,0.161664,-0.034728,9.600436
1750,0.162861,-0.02395,9.602831
1760,0.166454,-0.021555,9.616004
1770,0.159269,-0.031135,9.618399
1780,0.154479,-0.034728,9.607621
1790,0.173639,-0.029938,9.601634
1800,0.168849,-0.035925,9.600436
1810,0.165256,-0.035925,9.614806
1820,0.166454,-0.022753,9.608819
1830,0.167651,-0.020358,9.596844
1840,0.154479,-0.032333,9.611214
1850,0.159269,-0.022753,9.605227
1860,0.160466,-0.035925,9.598042
1870,0.160466,-0.034728,9.612411
1880,0.153281,-0.034728,9.604029
1890,0.156874,-0.027543,9.605227
1900,0.153281,-0.02395,9.606423
1910,0.161664,-0.021555,9.607621
1920,0.167651,-0.02395,9.600436
1930,0.167651,-0.021555,9.607621
1940,0.162861,-0.032333,9.612411
1950,0.168849,-0.037123,9.608819
1960,0.166454,-0.032333,9.608819
1970,0.165256,-0.032333,9.613608
1980,0.164059,-0.026345,9.605227
1990,0.161664,-0.021555,9.607621
2000,0.162861,-0.029938,9.594449
2010,0.152084,-0.029938,9.613608
2020,0.164059,-0.031135,9.607621
2030,0.158071,-0.03353,9.608819
2040,0.160466,-0.029938,9.598042
2050,0.165256,-0.03353,9.611214
2060,0.161664,-0.021555,9.601634
