timestamp_ms,acc_x,acc_y,acc_z
0,0.117356,-0.135319,9.527389
10,0.205972,0.216749,9.443563
20,4.464316,-7.889194,30.835878
30,-8.667576,-6.03066,27.777437
40,-6.205496,-5.000801,22.464087
50,-3.235672,-5.513335,16.154408
60,1.835783,-4.023633,11.150014
70,5.146897,1.025068,5.749245
80,4.247567,1.682501,4.209247
90,2.156715,1.972299,3.538641
100,0.146096,2.020199,3.870352
110,-1.005908,1.645378,4.793632
120,-1.926793,-0.076641,7.95386
130,-1.654959,-1.237028,9.811198
140,-1.253793,-1.76992,11.582314
150,-0.795147,-1.632206,12.388239
160,0.35087,-0.604742,12.424165
170,6.552774,5.15528,10.812316
180,-1.634601,-5.367239,26.007519
190,-6.916817,-4.345763,21.989872
200,-2.763853,-5.502558,21.900059
210,-0.258662,-6.11209,18.077608
220,1.595083,-4.215235,12.44572
230,4.584067,0.820294,5.572013
240,4.218827,1.848955,3.796106
250,2.618954,2.090852,2.987787
260,0.681383,2.420167,3.095563
270,-0.713716,2.260899,3.792514
280,-2.07289,0.609532,6.787486
290,-1.998644,-0.571212,8.722662
300,-1.767524,-1.568738,10.843451
310,-1.482517,-1.83698,12.421769
320,-0.046703,-0.869392,13.219311
330,6.339617,-5.066664,16.593893
340,-2.611769,-3.732638,25.890162
350,-6.598279,-4.326603,23.716682
360,-2.875221,-5.586383,22.052143
370,-0.432301,-7.222182,15.761624
380,4.119434,-0.433499,6.961124
390,4.540957,1.447789,4.61161
400,3.737428,2.082469,3.188969
410,1.830992,2.42376,2.676435
420,0.01916,2.598596,2.945874
430,-1.155597,1.296903,5.328918
440,-2.034569,0.314945,7.298822
450,-1.991459,-0.88496,9.524993
460,-1.847758,-1.609453,11.875705
470,-1.46216,-1.551973,13.289964
480,0.673001,0.623903,13.891114
490,5.154082,-5.715714,32.744709
500,-8.745414,-4.357738,24.109465
510,-5.605544,-7.497609,21.975502
520,-2.45729,-9.947714,15.136524
530,1.222658,-4.305048,10.474618
540,4.906198,1.987866,4.897815
550,4.990024,2.49561,3.376978
560,3.420088,2.515968,2.720742
570,1.234633,2.733915,2.986589
580,-0.526904,2.543511,3.985313
590,-2.009422,0.488584,7.532337
600,-2.192641,-0.874182,9.739347
610,-2.446512,-1.737587,12.039763
620,-1.935176,-1.596281,13.131892
630,0.807122,1.025068,10.963202
640,3.289559,-4.685856,30.326937
650,-4.677474,-3.454816,24.625591
660,-2.963837,-5.485793,21.593496
670,-1.028661,-8.200547,16.163988
680,2.496808,-4.157754,11.227852
690,4.482279,0.780776,5.433102
700,3.820056,1.671724,3.817661
710,2.052532,2.284849,3.056045
720,0.35566,2.680027,3.100353
730,-0.803529,2.464475,3.724256
740,-1.499282,1.632206,6.444998
750,-1.888473,-0.469424,8.908276
760,-2.022594,-1.167572,11.474539
770,-1.575923,-1.249003,13.136683
780,7.702383,11.656561,-39.180126
790,5.43909,-6.841373,25.074657
800,-3.410508,-4.580475,24.483088
810,-3.392545,-7.671248,20.634293
820,-1.087339,-7.015013,14.706618
830,2.76505,-3.764971,9.70941
840,4.066743,-0.778381,6.428233
850,3.438051,1.941163,2.909949
860,1.795067,2.615361,2.410587
870,0.240699,3.114723,2.587819
880,-0.753234,2.812951,3.405718
890,-1.214275,1.761537,4.976851
900,-1.759142,-0.556842,9.729767
910,-1.773512,-1.350791,12.442127
920,-0.641865,-0.968785,14.252762
930,-1.135239,-0.30776,-1.869313
940,5.011579,-4.393663,29.41563
950,-3.987708,-8.036489,20.950434
960,-1.972299,-8.441247,16.311281
970,1.429827,-4.490662,11.320061
980,3.3183,-1.104104,8.083191
990,4.385281,1.16398,5.900131
1000,4.071533,2.275269,3.31351
1010,1.041834,2.44771,3.278782
1020,-0.310155,2.320774,3.963758
1030,-1.26936,1.614243,5.139712
1040,-1.869313,0.647853,6.828201
1050,-1.926793,-0.57241,8.846005
1060,-0.353265,6.540799,-37.131187
1070,6.593489,-6.983877,26.070986
1080,-4.776866,-2.624942,25.60276
1090,-4.452342,-4.394861,23.784941
1100,-1.907633,-5.235513,21.401896
1110,2.658472,-3.774551,10.74765
1120,4.252357,-1.107697,7.270082
1130,4.575685,0.934058,4.955296
1140,3.64043,1.771117,3.311115
1150,1.916016,2.343527,2.560276
1160,-0.640668,2.780618,3.161426
1170,-1.1544,1.925596,4.483477
1180,-1.448987,0.896935,6.33363
1190,-1.507665,-0.304167,8.725057
1200,-1.411864,-0.900527,11.430231
1210,1.106499,-4.457131,15.281423
1220,1.179547,-3.882327,28.360624
1230,-2.961442,-3.345842,24.509434
1240,-1.565145,-4.851112,23.089188
1250,-2.907554,-7.688013,17.671652
1260,3.594924,-2.104025,8.043674
1270,4.129014,0.195194,5.492978
1280,3.63085,1.411864,3.718268
1290,2.161505,2.12079,2.715952
1300,0.667013,2.79858,2.511178
1310,-0.434696,2.838098,3.878734
1320,-1.493295,1.186732,5.555248
1330,-1.535208,-0.110171,7.848479
1340,-1.184337,-0.561632,10.779984
1350,-0.459844,0.428709,12.640914
1360,-1.076561,-2.137555,7.296427
1370,-4.143384,-4.281097,26.692493
1380,-2.41897,-6.598279,24.582481
1390,-1.499282,-6.697672,17.755478
1400,2.980602,-4.199667,12.033776
1410,4.519402,-1.489702,8.168215
1420,3.875142,1.185535,3.575764
1430,2.048939,1.953138,2.699187
1440,0.32213,2.675237,2.678829
1450,-0.926873,2.7411,3.160228
1460,-1.638193,2.179468,4.19847
1470,-1.539998,0.35087,7.721543
1480,-1.204695,0.603545,10.278227
1490,5.281018,3.593727,-20.09182
1500,4.32301,-1.007106,18.620081
1510,-1.569935,-6.701265,27.351124
1520,-5.006789,-7.673643,21.210295
1530,1.086141,-5.663024,15.004798
1540,3.861969,-2.565066,10.688972
1550,5.006789,-0.152084,7.549102
1560,4.92895,0.887355,5.342091
1570,3.423681,2.094445,3.533851
1580,-0.32692,2.315984,3.806884
1590,-1.287323,1.926793,4.439169
1600,-1.912423,1.227448,5.47741
1610,-2.13516,0.362845,6.816226
1620,-1.718427,-0.233514,8.537047
1630,4.88584,4.184099,-7.983798
1640,4.646338,0.189207,15.050303
1650,-0.526904,-6.943162,28.689939
1660,-5.259463,-4.888235,26.000334
1670,-5.663024,-8.680749,21.064198
1680,3.273992,-2.618954,10.772799
1690,4.873865,0.229922,7.711963
1700,5.075047,1.116079,5.382807
1710,3.695515,1.587898,3.888314
1720,1.580713,2.094445,3.282374
1730,-1.23104,2.095642,4.142187
1740,-1.85614,1.329236,5.254673
1750,-2.083667,0.370031,6.773116
1760,-1.890868,-0.282612,8.760982
1770,-0.926873,-0.111368,11.025473
1780,6.673722,-1.762734,23.368206
1790,-3.359015,-6.995852,27.572664
1800,-10.845846,-10.584789,22.783821
1810,-3.64043,-8.23288,16.203505
1820,1.319656,-5.525311,11.745176
1830,5.251081,1.680106,6.993457
1840,5.595963,1.81303,5.252278
1850,3.920647,1.948349,4.31343
1860,1.554368,1.978286,4.214037
1870,-0.213157,1.881288,4.815187
1880,-1.458567,1.260978,7.114406
1890,-2.074087,-0.769999,8.557405
1900,-1.695674,-1.148412,10.454261
1910,-0.536484,-0.659828,11.90684
1920,7.854467,5.755232,-8.576566
1930,7.230564,-0.910107,14.36413
1940,-7.793394,-4.921765,24.805218
1950,-7.434141,-10.359657,19.72658
1960,-1.256188,-7.056925,13.357024
1970,2.005829,-2.846481,9.648336
1980,4.500242,1.22625,6.902447
1990,4.727769,2.695595,3.312312
2000,2.682422,2.674039,2.842888
2010,0.579595,2.648892,3.306325
2020,-0.881367,2.016607,4.381689
2030,-1.766327,0.92807,6.025869
2040,-2.324367,-1.447789,10.535691
2050,-1.551973,-0.87059,12.576248
2060,-1.816622,-3.156636,-18.137484
2070,6.800658,-4.887038,28.449242
2080,-2.809358,-2.210603,25.927284
2090,-9.15137,-6.423443,22.562283
2100,-0.532892,-7.476054,15.304175
2110,4.694239,-3.805686,9.68067
2120,5.716912,-0.372426,6.224656
2130,5.151687,1.504072,3.72665
2140,3.754193,2.864444,1.662144
2150,0.011975,3.30393,1.86093
2160,-1.095721,3.078798,2.720742
2170,-1.619033,2.235751,4.214037
2180,-1.834585,0.996328,6.302494
2190,-1.866918,-0.337698,8.769364
2200,4.223617,2.063309,-2.195035
2210,3.701503,-2.017804,14.100678
2220,-0.34129,-4.464316,24.610023
2230,-5.275031,-4.773274,23.466402
2240,-3.047662,-5.952821,21.253405
2250,2.463278,-3.075205,12.104429
2260,4.381689,-0.65384,8.584948
2270,4.901408,0.925675,6.13125
2280,3.845204,1.435814,4.376898
2290,1.983076,1.688489,3.422483
2300,-1.014291,1.990261,3.756588
2310,-1.886078,1.549578,4.653523
2320,-2.362687,0.844244,6.049819
2330,-2.264491,-0.222737,7.874825
2340,-2.07289,-0.749641,10.280622
2350,3.345842,-5.033134,22.234165
2360,-1.666934,-1.227448,25.904531
2370,-0.759221,-4.830755,25.990753
2380,-0.767604,-5.464237,24.228018
2390,-2.274071,-8.361013,18.683548
2400,4.435576,-2.118395,7.781419
2410,4.570895,0.01437,5.094207
2420,3.618875,1.159189,3.184179
2430,1.966311,1.967509,2.278861
2440,0.435894,2.639312,2.046544
2450,-0.810714,3.038082,3.339855
2460,-2.032174,1.883683,4.82357
2470,-1.929188,0.526904,6.865324
2480,-1.039438,0.235909,9.707015
2490,0.01437,1.007106,8.351434
2500,1.190325,-4.087101,9.760902
2510,-3.785329,-3.847599,26.105715
2520,-0.552052,-5.288203,25.815916
2530,-2.281256,-6.539601,21.20311
2540,0.677791,-5.53489,14.135406
2550,4.318221,-3.238066,9.080717
