timestamp_ms,acc_x,acc_y,acc_z
0,-7.589817,-4.778064,23.517895
10,0.074246,-5.101392,21.844975
20,3.314707,-5.669012,19.649939
30,3.325485,-3.536247,11.842175
40,4.059558,-0.379611,7.043753
50,3.459606,0.736469,4.295468
60,1.237028,1.989064,2.147135
70,0.059875,2.117197,2.332749
80,-1.093326,2.174678,3.138673
90,-2.108815,1.877695,4.627178
100,-2.569856,0.831072,6.709648
110,-1.830992,-1.84656,11.697276
120,-1.281335,-2.401007,13.499528
130,-0.190404,-1.616638,14.202466
140,8.52627,11.284135,-8.948991
150,5.379214,-3.838019,10.99314
160,-7.358698,-7.500004,24.158564
170,-3.441643,-7.969428,21.223467
180,1.086141,-3.448828,14.237194
190,4.124224,-0.188009,8.605306
200,5.229526,1.625021,5.156477
210,4.385281,2.349514,2.13995
220,0.97118,2.446512,2.019001
230,-0.494572,2.315984,2.711162
240,-1.699266,1.729204,4.204457
250,-2.505191,0.700543,6.291717
260,-2.590214,-0.887355,12.208612
270,-1.294508,-2.615361,14.270724
280,0.112566,5.50136,-25.135731
290,1.586701,-5.230723,24.707022
300,-5.455855,-6.916817,28.113937
310,-5.098997,-9.037606,23.619684
320,4.908593,-1.320853,10.614727
330,5.730084,0.793949,7.359895
340,4.6164,1.599873,5.016368
350,2.823728,1.725612,3.67875
360,1.099314,1.852548,3.203339
370,-1.444197,1.350791,4.722979
380,-2.132765,0.613125,6.144423
390,-2.410587,-0.300575,7.828122
400,-2.171085,-1.217867,9.768087
410,-1.620231,-1.508862,11.706856
420,-3.06802,-0.141306,-19.859503
430,2.568659,-6.47254,30.144915
440,-5.18881,-7.379056,29.870686
450,-2.838098,-5.601951,22.046156
460,2.048939,-3.685935,13.699512
470,4.932543,0.495769,6.904841
480,3.818859,0.990341,4.715794
490,2.311194,1.631008,3.496729
500,0.684976,1.877695,3.150648
510,-0.786764,1.888473,3.651207
520,-1.711241,0.853824,6.248606
530,-2.262096,-0.328118,8.060438
540,-1.826203,-0.93765,10.352472
550,-0.868195,-0.680186,12.43135
560,-4.585265,-0.282612,-19.688259
570,4.026028,-6.847361,28.389366
580,-3.751798,-8.970546,26.317673
590,-0.486189,-5.139712,18.01893
600,3.345842,-2.680027,11.388318
610,5.470225,-0.138911,7.62694
620,5.128934,0.981958,4.85231
630,2.11121,1.823807,2.412982
640,0.335303,2.229763,2.573449
650,-1.153202,2.268084,3.396138
660,-2.215393,1.848955,4.736151
670,-2.584226,0.760419,6.466553
680,-1.453777,-0.671803,11.206297
690,-2.544708,3.331472,-27.322384
700,2.4046,-9.812395,29.837154
710,-7.507189,-7.294032,29.674294
720,-3.999683,-8.851993,26.264982
730,1.088536,-2.165098,12.371474
740,4.859495,-0.633483,7.96344
750,5.822293,0.900527,5.089417
760,4.690646,1.371149,3.227289
770,2.799778,1.796265,2.342329
780,-0.637075,2.405797,3.014132
790,-1.933978,2.272874,4.142187
800,-2.603386,1.50048,5.714517
810,-2.498005,0.074246,7.608977
820,-2.062112,-0.779579,10.083033
830,10.886561,13.796511,19.672691
840,-4.836742,-7.303612,31.434633
850,-4.936135,-8.686736,28.051668
860,-0.813109,-7.485634,23.643633
870,1.780697,-2.191443,13.487553
880,5.702542,-1.165177,8.977731
890,4.584067,1.041834,3.964955
900,2.650089,1.508862,2.927912
910,0.760419,1.864523,2.738705
920,-0.828677,1.947151,3.301535
930,-1.961521,1.748364,4.196074
940,-2.888394,0.01916,7.199429
950,-2.177073,-0.421523,9.374106
960,4.714596,10.784774,-38.859192
970,0.699346,-7.413783,23.529871
980,-5.537285,-6.563551,29.699442
990,0.180824,-7.265292,23.133495
1000,1.324446,-2.221381,14.486277
1010,5.045109,-1.263373,9.536968
1020,6.061795,0.26944,6.436615
1030,4.84752,0.88017,4.372108
1040,0.965193,1.939966,2.939887
1050,-0.550855,2.207011,3.360213
1060,-1.625021,2.308799,4.152964
1070,-2.319577,2.027384,5.351671
1080,2.211801,5.047504,-3.35183
1090,1.116079,-11.426639,29.873079
1100,-9.329799,-7.922725,25.672215
1110,-4.011658,-6.835386,22.608986
1120,-2.331552,-1.702859,17.329165
1130,2.79379,-1.833387,12.291241
1140,6.058202,0.152084,9.040002
