timestamp_ms,acc_x,acc_y,acc_z
0,0.051493,2.323169,9.381292
10,0.045505,2.295626,9.259146
20,0.142504,2.354304,9.224418
30,0.049098,2.318379,9.289083
40,0.074246,2.325564,9.329799
50,0.050295,2.306404,9.322614
60,0.063468,2.330354,9.277108
70,0.058678,2.318379,9.280701
80,0.059875,2.313589,9.262738
90,0.04311,2.321971,9.250763
100,0.130529,2.263294,9.284293
110,0.005988,2.312392,9.381292
120,0.026345,2.300416,9.216036
130,0.046703,2.281256,9.365725
140,0.035925,2.294429,9.281898
150,0.0479,2.305206,9.339379
160,0.05269,2.330354,9.336984
170,0.041913,2.312392,9.257948
180,0.058678,2.318379,9.333391
190,0.056283,2.312392,9.304651
200,0.05748,2.313589,9.313034
210,0.069456,2.306404,9.302257
220,0.067061,2.306404,9.281898
230,0.064666,2.329157,9.323812
240,0.0479,2.329157,9.311836
250,0.05748,2.327959,9.296268
260,0.067061,2.336342,9.313034
270,0.071851,2.320774,9.297466
280,0.063468,2.327959,9.302257
290,0.059875,2.314786,9.292676
300,0.055085,2.308799,9.319021
310,0.05748,2.311194,9.327404
320,0.050295,2.311194,9.290281
330,0.044308,2.312392,9.304651
340,0.05748,2.312392,9.281898
350,0.062271,2.313589,9.320219
360,0.05748,2.306404,9.316627
370,0.061073,2.307601,9.295072
380,0.050295,2.308799,9.297466
390,0.053888,2.312392,9.295072
400,0.053888,2.317182,9.302257
410,0.061073,2.331552,9.313034
420,0.046703,2.326761,9.314231
430,0.061073,2.332749,9.319021
440,0.05748,2.337539,9.298664
450,0.059875,2.325564,9.310638
460,0.063468,2.313589,9.296268
470,0.061073,2.312392,9.287886
480,0.051493,2.304009,9.307046
490,0.056283,2.307601,9.308244
500,0.05748,2.298021,9.316627
510,0.058678,2.308799,9.296268
520,0.0479,2.317182,9.310638
530,0.065863,2.314786,9.301059
540,0.062271,2.307601,9.301059
550,0.065863,2.324367,9.286689
560,0.063468,2.312392,9.298664
570,0.05748,2.311194,9.310638
580,0.0479,2.312392,9.304651
590,0.056283,2.321971,9.305849
600,0.05748,2.314786,9.299861
610,0.059875,2.324367,9.314231
620,0.059875,2.331552,9.311836
630,0.061073,2.337539,9.311836
640,0.061073,2.331552,9.304651
650,0.053888,2.330354,9.286689
660,0.061073,2.314786,9.297466
670,0.064666,2.305206,9.307046
680,0.059875,2.299219,9.299861
690,0.063468,2.299219,9.311836
700,0.064666,2.299219,9.310638
710,0.05748,2.311194,9.317823
720,0.062271,2.318379,9.310638
730,0.059875,2.314786,9.307046
740,0.058678,2.321971,9.290281
750,0.053888,2.319577,9.301059
760,0.05748,2.314786,9.308244
770,0.05269,2.313589,9.296268
780,0.049098,2.315984,9.310638
790,0.0479,2.321971,9.301059
800,0.064666,2.323169,9.313034
810,0.059875,2.329157,9.313034
820,0.058678,2.321971,9.297466
830,0.067061,2.308799,9.303453
840,0.063468,2.309996,9.296268
850,0.061073,2.311194,9.317823
860,0.056283,2.305206,9.311836
870,0.063468,2.314786,9.301059
880,0.046703,2.320774,9.302257
890,0.05269,2.331552,9.299861
900,0.061073,2.332749,9.297466
910,0.056283,2.335144,9.292676
920,0.064666,2.320774,9.310638
930,0.061073,2.323169,9.310638
940,0.053888,2.324367,9.297466
950,0.055085,2.317182,9.303453
960,0.058678,2.311194,9.295072
970,0.056283,2.308799,9.305849
980,0.064666,2.321971,9.305849
990,0.068258,2.315984,9.310638
1000,0.077838,2.312392,9.304651
1010,0.068258,2.315984,9.313034
1020,0.063468,2.319577,9.304651
1030,0.05269,2.313589,9.304651
1040,0.061073,2.311194,9.302257
1050,0.045505,2.309996,9.302257
1060,0.061073,2.314786,9.299861
1070,0.064666,2.317182,9.304651
1080,0.065863,2.324367,9.299861
1090,0.059875,2.321971,9.310638
1100,0.062271,2.320774,9.322614
1110,0.063468,2.319577,9.305849
1120,0.058678,2.317182,9.296268
1130,0.050295,2.307601,9.302257
1140,0.05748,2.309996,9.301059
1150,0.05748,2.311194,9.304651
1160,0.053888,2.319577,9.287886
1170,0.050295,2.311194,9.295072
1180,0.051493,2.329157,9.310638
1190,0.03353,2.318379,9.317823
1200,0.041913,2.323169,9.307046
1210,0.045505,2.317182,9.303453
1220,0.05269,2.309996,9.295072
1230,0.059875,2.315984,9.302257
1240,0.070653,2.313589,9.302257
1250,0.071851,2.311194,9.303453
1260,0.067061,2.311194,9.304651
1270,0.063468,2.315984,9.304651
1280,0.05269,2.319577,9.313034
1290,0.062271,2.317182,9.308244
1300,0.059875,2.317182,9.291479
1310,0.058678,2.311194,9.309442
1320,0.053888,2.314786,9.307046
1330,0.056283,2.320774,9.316627
1340,0.051493,2.314786,9.301059
1350,0.046703,2.317182,9.299861
1360,0.051493,2.325564,9.313034
1370,0.061073,2.309996,9.305849
1380,0.062271,2.308799,9.303453
1390,0.058678,2.317182,9.308244
1400,0.063468,2.304009,9.305849
1410,0.058678,2.305206,9.305849
1420,0.064666,2.318379,9.302257
1430,0.055085,2.311194,9.296268
1440,0.05748,2.313589,9.284293
1450,0.064666,2.329157,9.314231
1460,0.058678,2.325564,9.310638
1470,0.053888,2.332749,9.310638
1480,0.05748,2.327959,9.308244
1490,0.051493,2.333947,9.304651
1500,0.053888,2.331552,9.315429
1510,0.056283,2.312392,9.319021
1520,0.053888,2.317182,9.304651
1530,0.04311,2.311194,9.296268
1540,0.058678,2.307601,9.314231
1550,0.064666,2.315984,9.305849
1560,0.063468,2.311194,9.309442
1570,0.065863,2.308799,9.309442
1580,0.065863,2.317182,9.303453
1590,0.061073,2.317182,9.304651
1600,0.062271,2.313589,9.321417
1610,0.05748,2.308799,9.319021
1620,0.055085,2.320774,9.315429
1630,0.046703,2.315984,9.309442
1640,0.046703,2.331552,9.296268
1650,0.058678,2.321971,9.314231
1660,0.050295,2.325564,9.313034
1670,0.059875,2.317182,9.313034
1680,0.05269,2.317182,9.309442
1690,0.071851,2.308799,9.309442
1700,0.059875,2.313589,9.283096
1710,0.068258,2.315984,9.316627
1720,0.064666,2.314786,9.311836
1730,0.059875,2.308799,9.292676
1740,0.055085,2.311194,9.310638
1750,0.049098,2.320774,9.308244
1760,0.055085,2.320774,9.292676
1770,0.046703,2.317182,9.295072
1780,0.05269,2.317182,9.296268
1790,0.044308,2.320774,9.321417
1800,0.0479,2.325564,9.309442
1810,0.053888,2.333947,9.307046
1820,0.067061,2.326761,9.303453
1830,0.061073,2.313589,9.305849
1840,0.064666,2.313589,9.302257
1850,0.064666,2.312392,9.307046
1860,0.064666,2.314786,9.307046
1870,0.063468,2.305206,9.308244
1880,0.05748,2.314786,9.303453
1890,0.059875,2.307601,9.299861
1900,0.049098,2.312392,9.297466
1910,0.056283,2.327959,9.310638
1920,0.051493,2.325564,9.304651
1930,0.05748,2.332749,9.297466
1940,0.044308,2.329157,9.302257
1950,0.056283,2.324367,9.301059
1960,0.059875,2.311194,9.297466
1970,0.063468,2.319577,9.303453
1980,0.059875,2.309996,9.311836
1990,0.064666,2.317182,9.315429
2000,0.065863,2.304009,9.298664
2010,0.058678,2.313589,9.298664
2020,0.063468,2.318379,9.302257
2030,0.061073,2.312392,9.301059
2040,0.061073,2.314786,9.316627
2050,0.051493,2.320774,9.314231
2060,0.050295,2.325564,9.317823
2070,0.044308,2.342329,9.315429
2080,0.058678,2.327959,9.309442
2090,0.053888,2.331552,9.297466
2100,0.05748,2.329157,9.315429
2110,0.061073,2.329157,9.314231
2120,0.063468,2.317182,9.310638
2130,0.059875,2.317182,9.314231
2140,0.058678,2.312392,9.309442
2150,0.055085,2.306404,9.301059
2160,0.059875,2.304009,9.305849
2170,0.058678,2.311194,9.301059
2180,0.067061,2.309996,9.314231
2190,0.070653,2.304009,9.315429
2200,0.05748,2.306404,9.293874
2210,0.05748,2.305206,9.302257
2220,0.035925,2.335144,9.325009
2230,0.0479,2.324367,9.313034
2240,0.0479,2.315984,9.309442
2250,0.062271,2.314786,9.303453
2260,0.061073,2.325564,9.295072
2270,0.065863,2.318379,9.309442
2280,0.069456,2.315984,9.307046
2290,0.076641,2.321971,9.305849
2300,0.068258,2.314786,9.301059
2310,0.077838,2.315984,9.304651
2320,0.05748,2.329157,9.315429
2330,0.068258,2.319577,9.313034
2340,0.064666,2.315984,9.299861
2350,0.059875,2.315984,9.301059
2360,0.058678,2.314786,9.295072
2370,0.0479,2.320774,9.303453
2380,0.044308,2.324367,9.314231
2390,0.039518,2.324367,9.303453
2400,0.04311,2.321971,9.310638
2410,0.059875,2.309996,9.293874
2420,0.05269,2.301614,9.309442
2430,0.070653,2.309996,9.299861
2440,0.058678,2.304009,9.296268
