timestamp_ms,acc_x,acc_y,acc_z
0,-3.9913,-4.798422,22.449717
10,-0.096998,-6.142028,22.329966
20,0.63947,-4.84273,14.555732
30,4.357738,-0.25028,5.300179
40,4.196074,1.398691,3.215314
50,2.557881,1.930386,2.209406
60,0.801134,2.42855,2.032174
70,-0.60594,2.725532,2.398612
80,-1.603466,2.629732,3.242857
90,-1.933978,0.573607,7.031778
100,-1.755549,-0.771196,9.532178
110,-1.778302,-1.658551,12.323573
120,-1.456172,-1.895658,13.976137
130,5.230723,4.755311,-1.881288
140,0.651445,-6.9252,29.782068
150,-6.353987,-4.969666,25.21357
160,-2.475253,-7.022198,23.404131
170,-1.270558,-5.870193,15.380816
180,2.186653,-3.30393,10.027947
190,4.325406,1.277743,4.216432
200,3.579357,2.064507,2.805765
210,2.013014,2.543511,2.292034
220,0.29818,2.956652,2.563869
230,-1.002316,2.800976,3.408113
240,-2.054927,0.874182,6.755153
250,-1.926793,-0.593965,9.188493
260,-2.108815,-1.575923,12.031381
270,3.458408,2.353107,1.638193
280,2.464475,-6.744375,15.712526
290,-5.036726,-4.190087,25.04472
300,-0.786764,-5.743257,24.377707
310,-0.076641,-6.623427,17.713566
320,2.195035,-3.866759,11.057806
330,3.974535,-1.338816,7.07369
340,4.112249,0.765209,3.144661
350,2.030977,2.12079,2.446512
360,0.361648,2.536326,2.539918
370,-0.978366,2.659669,3.252437
380,-1.86093,2.177073,4.378096
390,-2.138752,1.113684,5.932464
400,-2.102827,-0.888552,10.630295
410,-1.523232,-0.95681,12.942686
420,0.789159,11.110497,-39.168152
430,8.279583,-8.745414,28.367809
440,-4.81399,-4.538562,28.352242
450,-1.920806,-6.739585,19.938538
460,1.318458,-4.703819,12.312796
470,4.095484,-1.747167,8.220905
480,4.721781,0.456251,5.471422
490,4.291875,1.456172,3.623665
500,0.946033,2.330354,2.630929
510,-0.677791,2.521956,3.271597
520,-1.775907,2.17348,4.312233
530,-2.295626,1.338816,5.709727
540,-2.228566,-0.00958,7.503596
550,-1.761537,-0.301772,12.163107
560,3.397335,10.722503,-37.143162
570,7.043753,-7.67484,29.550949
580,-1.627416,-5.658234,28.479179
590,-3.808081,-5.345684,23.43886
600,-1.911226,-4.224814,11.662548
610,3.727848,-0.888552,8.747809
620,4.321813,0.602347,6.404283
630,3.844007,1.007106,4.85231
640,2.18306,1.617836,4.108656
650,0.3365,1.887275,4.158952
660,-1.775907,1.288521,5.609136
670,-2.102827,0.462239,6.859336
680,-1.975891,-0.393981,8.405321
690,-1.586701,-0.237107,10.260264
700,0.995131,7.727531,-39.234013
710,-2.560276,-2.835703,28.215727
720,-1.863325,-4.144581,26.648186
730,1.313668,-5.764812,22.801785
740,0.36524,-5.853428,15.140117
750,3.041675,-3.220104,10.207574
760,3.533851,0.579595,4.817582
770,2.682422,1.290916,3.467988
780,1.137634,1.81782,2.900369
790,-0.294587,2.356699,3.093168
800,-1.402284,2.420167,3.761378
810,-2.246528,1.072969,6.416257
820,-2.10642,0.301772,8.412506
830,1.457369,3.67396,-10.605147
840,-3.737428,-4.206852,13.580958
850,2.829716,-6.587502,31.930401
860,1.842968,-5.610333,25.371641
870,0.604742,-5.896538,18.214125
880,2.854863,-4.210444,11.955938
890,3.964955,-2.440525,8.21851
900,3.542234,-1.010698,5.841453
910,2.696792,0.320933,3.585344
920,-0.211959,1.965114,3.365003
930,-1.052611,2.45729,3.64522
940,-1.874103,2.569856,4.27032
950,-2.177073,1.881288,5.20797
960,-1.349594,1.840573,6.807843
970,-3.591332,-3.103945,0.807122
980,3.748206,-12.336746,32.894398
990,-5.683382,-5.112169,27.721155
1000,-1.208287,-6.04503,25.138126
1010,2.09205,-5.350474,18.458416
1020,5.454657,-0.66342,8.634046
1030,4.956493,-0.079036,6.216273
1040,3.473976,0.705333,4.901408
1050,1.362766,1.220263,4.184099
1060,-0.277822,1.526825,4.114644
1070,-2.201023,1.439407,5.009183
1080,-2.689607,0.946033,5.703739
1090,-2.775828,0.425116,6.72282
1100,-2.10642,0.963995,8.206534
1110,-7.755074,2.386637,-18.121916
1120,-1.066981,-2.771038,29.623999
1130,-1.632206,-7.550299,26.238638
1140,-0.195194,-7.520361,19.454744
1150,3.603307,-4.103866,13.304334
1160,5.048701,-1.675316,9.353749
1170,5.312153,0.423918,5.088219
1180,2.126777,1.227448,4.111051
1190,0.29339,1.756747,3.754193
1200,-0.896935,2.132765,3.93861
1210,-1.671724,2.180665,4.575685
1220,-2.300416,1.659749,5.494175
1230,-2.318379,0.522114,8.443642
1240,-1.807042,8.720266,-36.100132
1250,6.118078,-11.086546,32.208225
1260,-3.679948,-3.605702,29.880264
1270,-4.107459,-7.104826,26.408684
1280,2.275269,-5.098997,13.798905
1290,5.500163,-1.489702,9.64714
1300,6.374345,0.26944,6.706055
1310,5.566026,0.983156,4.772077
1320,3.430866,1.437012,3.578159
1330,-0.464634,2.288441,3.69312
1340,-1.584306,2.066902,4.545747
1350,-2.553091,1.541195,5.719307
1360,-2.974614,0.537682,6.979087
1370,-1.829795,0.827479,6.46296
1380,3.153043,-10.192006,33.570992
1390,-3.605702,-2.627337,27.81456
1400,-0.106578,-6.440208,27.1224
1410,-3.888314,-8.638836,21.671335
1420,1.392704,-5.278623,14.416821
1430,5.974377,-0.556842,6.350395
