timestamp_ms,acc_x,acc_y,acc_z
0,0.92328,0.401166,9.557326
10,0.801134,0.314945,9.618399
20,0.857417,0.26465,9.631572
30,0.997526,0.289797,9.605227
40,-22.436544,11.039843,-34.463135
50,13.396543,-3.836822,28.791729
60,3.884722,-6.979087,21.222269
70,1.893263,-4.387676,16.096928
80,2.090852,-1.27415,10.223142
90,2.027384,-0.827479,7.04495
100,1.112487,0.489782,5.583988
110,0.665815,1.961521,5.005591
120,-0.382006,2.381847,5.762417
130,-0.607138,2.482438,7.052135
140,-0.356858,1.795067,8.616083
150,0.04311,0.645458,10.190808
160,1.511257,-0.092208,11.662548
170,-11.357183,12.054133,-24.06875
180,5.791157,-1.105302,15.57601
190,3.578159,-5.113367,19.660717
200,3.463198,-8.283175,21.302502
210,4.349356,-5.361251,16.652571
220,1.737587,1.750759,9.923764
230,2.230961,0.614323,5.891748
240,2.475253,0.88017,4.27511
250,2.313589,1.383124,3.806884
260,1.367556,2.505191,5.167255
270,-0.896935,2.647694,6.662945
280,-1.157992,1.542393,8.740624
290,-1.122067,0.310155,10.860216
300,-0.237107,-0.275427,11.789484
310,1.232238,-0.233514,11.977493
320,4.138594,8.272398,-12.127182
330,-0.590372,2.554288,6.872509
340,6.013894,-3.040478,18.393751
350,1.898053,-6.473738,19.37571
360,1.933978,-7.480844,19.126627
370,-0.142504,-0.306563,10.831476
380,2.331552,-0.111368,7.471264
390,2.492018,1.308878,5.455855
400,1.997446,2.584226,4.478687
410,1.460962,3.090773,4.25595
420,-0.104183,2.324367,6.605464
430,-0.36045,1.055006,8.939411
440,-0.290995,-0.208367,11.169174
450,0.342488,-0.726888,12.361894
460,1.065784,-0.754431,12.371474
470,-10.41115,8.572973,-7.751481
480,7.848479,-1.25978,16.745977
490,2.555486,-4.60682,18.299147
500,2.280059,-7.153924,19.071541
510,2.715952,-7.373068,19.902613
520,1.748364,0.814307,9.739347
530,2.218986,0.392783,6.203101
540,2.175875,1.374741,4.405639
550,2.029779,2.487228,3.623665
560,1.002316,3.253634,3.675158
570,-0.020358,3.325485,4.411626
580,-0.948428,1.162782,8.600515
590,-0.816702,-0.313748,11.109299
600,0.211959,-0.89933,12.604988
610,1.225053,-0.815504,12.788207
620,1.787882,-0.368833,12.202625
630,1.433419,2.484833,8.626861
640,6.580317,-3.241659,19.172132
650,0.838257,-6.039042,19.45714
660,1.493295,-7.05453,19.679876
670,1.008303,-3.40931,16.775915
680,2.545906,0.058678,6.961124
690,2.09684,1.334026,5.030739
700,1.692081,2.432142,4.020041
710,0.94723,2.99617,3.873944
720,0.126936,2.997367,4.652326
730,-0.88975,0.944835,8.957374
740,-0.619113,-0.193997,11.524835
750,0.484991,-0.638273,12.721147
760,1.474135,-0.60594,12.553495
770,2.062112,-0.318538,11.861335
780,-2.759063,4.272715,3.203339
790,7.101233,-2.920727,17.901575
800,1.102907,-5.361251,19.017653
810,1.902843,-7.398216,19.7649
820,1.852548,-5.872588,18.895508
830,0.080233,0.186812,8.253238
840,2.478845,0.495769,5.537285
850,2.100432,1.953138,4.054768
860,1.536405,2.77942,3.502716
870,0.538879,3.076403,3.826044
880,-0.105381,2.780618,5.181625
890,-0.762814,0.228724,10.109378
900,-0.02395,-0.724493,12.151133
910,0.991538,-0.900527,12.828922
920,1.634601,-0.669408,12.396622
930,2.048939,-0.364043,11.505674
940,3.705095,1.247805,8.235275
950,4.798422,-3.828439,19.224823
960,-0.204774,-6.113287,19.109861
970,0.422721,-5.969586,18.764978
980,-1.47174,-1.220263,14.3785
990,2.767445,0.744851,6.970705
1000,2.42376,1.967509,4.942123
1010,1.714834,2.460883,4.058361
1020,0.808319,2.583029,4.199667
1030,-0.002395,2.313589,5.447472
1040,-0.162861,0.053888,10.134525
1050,0.319735,-0.651445,12.087664
1060,0.833467,-0.786764,12.775035
1070,1.334026,-0.687371,12.439732
1080,1.785487,-0.467029,11.668535
1090,-4.406836,1.21188,10.459051
1100,2.622546,-4.078719,17.828526
1110,0.370031,-6.161188,18.713486
1120,1.652564,-5.642666,19.040405
1130,0.486189,-1.847758,15.597566
1140,1.288521,0.28381,10.07944
1150,1.979484,1.77471,4.815187
1160,1.647774,2.482438,3.92903
1170,0.820294,2.771038,4.067941
1180,0.05748,2.544708,5.182823
1190,-0.62031,1.904041,7.27607
1200,-0.143701,-0.380808,11.965518
1210,0.829874,-0.652643,12.648099
1220,1.718427,-0.423918,12.317586
1230,3.760181,1.316063,6.673722
1240,-3.150648,4.28948,2.687212
1250,0.598755,-5.970784,19.101479
1260,0.668211,-7.27607,19.130219
1270,1.445394,-4.966073,17.853674
1280,-0.493374,-0.378413,12.709171
1290,1.85135,0.016765,8.217313
1300,2.268084,2.329157,3.806884
1310,1.682501,3.071613,3.262017
1320,0.802332,3.147056,3.69791
1330,0.105381,2.568659,5.326524
1340,-0.354463,1.306483,7.945477
1350,0.238304,-1.129252,13.139078
1360,0.995131,-1.201102,13.32589
1370,1.708846,-0.85622,12.553495
1380,2.272874,-0.453856,11.433824
1390,-1.551973,10.635085,-28.392958
1400,5.489385,1.571133,18.852398
1410,-0.056283,-7.356303,19.939735
1420,1.396297,-6.41027,19.584076
1430,-1.792672,-0.477806,15.257473
1440,1.25499,-0.495769,10.03154
1450,2.692002,0.530497,6.470146
1460,2.17827,2.814148,3.430866
1470,1.201102,3.085983,3.632047
1480,-0.00958,2.858456,5.031936
1490,-0.796344,1.82261,7.30002
1500,-0.762814,0.114961,10.104588
1510,0.796344,-0.87538,12.85886
1520,1.601071,-0.61552,12.39782
1530,2.277664,-0.125739,11.413466
1540,-3.735033,6.919212,-3.209326
1550,4.829557,-0.792751,16.214283
1560,0.465831,-6.964717,18.470392
1570,1.422642,-5.509743,18.450033
1580,-2.597399,-1.298101,15.128141
1590,0.526904,-0.215552,9.862691
1600,2.515968,0.718506,6.286927
1610,2.300416,3.305127,3.224894
1620,1.47653,3.639232,3.178191
1630,0.391586,3.264412,4.416416
1640,-0.398771,1.959126,6.673722
1650,-0.540077,0.111368,9.980047
1660,0.528102,-1.452579,13.633649
1670,1.401086,-1.159189,13.021722
1680,2.15911,-0.662223,11.993061
1690,2.450105,-0.064666,10.802736
1700,-1.294508,8.133487,-9.708212
1710,5.673801,0.25028,18.536255
1720,-3.788921,-6.46296,15.8694
1730,-0.354463,-3.022515,12.133169
1740,1.087339,-0.273032,9.611214
1750,2.011817,1.960324,7.690408
1760,2.71715,2.914739,6.291717
1770,1.815425,2.408192,6.342012
1780,0.675396,0.980761,7.710766
1790,-0.100591,-0.107776,9.696237
1800,-0.313748,-0.781974,11.335628
1810,0.110171,-0.912502,11.802657
1820,1.616638,0.094603,10.564431
1830,-5.635481,7.192244,-15.494579
1840,7.779024,-0.546064,16.13884
1850,2.070494,-4.326603,19.542162
1860,-0.712518,-5.962401,19.973267
1870,2.131567,-1.853745,11.528427
1880,2.859653,0.108973,8.116721
1890,2.371069,1.610651,5.803133
1900,1.834585,2.112407,4.764892
1910,0.965193,2.478845,4.701424
